x-axis,1
second,Volt
-620.0000E-09,-2.1708542481065E+00
-619.3800E-09,-2.1805024892092E+00
-618.7600E-09,-2.2110552527010E+00
-618.1400E-09,-2.2110552527010E+00
-617.5200E-09,-2.2110552527010E+00
-616.9000E-09,-2.2110552527010E+00
-616.2800E-09,-2.2110552527010E+00
-615.6600E-09,-2.2110552527010E+00
-615.0400E-09,-2.2110552527010E+00
-614.4200E-09,-2.2110552527010E+00
-613.8000E-09,-2.1949748508633E+00
-613.1800E-09,-2.1708542481065E+00
-612.5600E-09,-2.1708542481065E+00
-611.9400E-09,-2.1708542481065E+00
-611.3200E-09,-2.1708542481065E+00
-610.7000E-09,-2.1708542481065E+00
-610.0800E-09,-2.1708542481065E+00
-609.4600E-09,-2.1708542481065E+00
-608.8400E-09,-2.1708542481065E+00
-608.2200E-09,-2.1708542481065E+00
-607.6000E-09,-2.1708542481065E+00
-606.9800E-09,-2.1708542481065E+00
-606.3600E-09,-2.1708542481065E+00
-605.7400E-09,-2.1708542481065E+00
-605.1200E-09,-2.1708542481065E+00
-604.5000E-09,-2.1708542481065E+00
-603.8800E-09,-2.1708542481065E+00
-603.2600E-09,-2.1708542481065E+00
-602.6400E-09,-2.1708542481065E+00
-602.0200E-09,-2.1708542481065E+00
-601.4000E-09,-2.1708542481065E+00
-600.7800E-09,-2.1708542481065E+00
-600.1600E-09,-2.1708542481065E+00
-599.5400E-09,-2.1708542481065E+00
-598.9200E-09,-2.1708542481065E+00
-598.3000E-09,-2.1708542481065E+00
-597.6800E-09,-2.1708542481065E+00
-597.0600E-09,-2.1354773640634E+00
-596.4400E-09,-2.1354773640631E+00
-595.8200E-09,-2.1708542481065E+00
-595.2000E-09,-2.1708542481065E+00
-594.5800E-09,-2.1708542481065E+00
-593.9600E-09,-2.1708542481065E+00
-593.3400E-09,-2.1708542481065E+00
-592.7200E-09,-2.1708542481065E+00
-592.1000E-09,-2.1708542481065E+00
-591.4800E-09,-2.1708542481065E+00
-590.8600E-09,-2.1708542481065E+00
-590.2400E-09,-2.1499497257175E+00
-589.6200E-09,-2.1306532435119E+00
-589.0000E-09,-2.1306532435119E+00
-588.3800E-09,-2.1708542481065E+00
-587.7600E-09,-2.1708542481065E+00
-587.1400E-09,-2.1708542481065E+00
-586.5200E-09,-2.2094472125171E+00
-585.9000E-09,-2.2110552527010E+00
-585.2800E-09,-2.2110552527010E+00
-584.6600E-09,-2.2110552527010E+00
-584.0400E-09,-2.2110552527010E+00
-583.4200E-09,-2.2110552527010E+00
-582.8000E-09,-2.2110552527010E+00
-582.1800E-09,-2.1853266097607E+00
-581.5600E-09,-2.1708542481065E+00
-580.9400E-09,-2.1708542481065E+00
-580.3200E-09,-2.1708542481065E+00
-579.7000E-09,-2.1708542481065E+00
-579.0800E-09,-2.1708542481065E+00
-578.4600E-09,-2.1708542481065E+00
-577.8400E-09,-2.1708542481065E+00
-577.2200E-09,-2.1708542481065E+00
-576.6000E-09,-2.1708542481065E+00
-575.9800E-09,-2.1708542481065E+00
-575.3600E-09,-2.1708542481065E+00
-574.7400E-09,-2.1708542481065E+00
-574.1200E-09,-2.1708542481065E+00
-573.5000E-09,-2.1708542481065E+00
-572.8800E-09,-2.1708542481065E+00
-572.2600E-09,-2.1708542481065E+00
-571.6400E-09,-2.1708542481065E+00
-571.0200E-09,-2.1708542481065E+00
-570.4000E-09,-2.1708542481065E+00
-569.7800E-09,-2.1708542481065E+00
-569.1600E-09,-2.1708542481065E+00
-568.5400E-09,-2.1708542481065E+00
-567.9200E-09,-2.2046230919662E+00
-567.3000E-09,-2.1708542481065E+00
-566.6800E-09,-2.1708542481065E+00
-566.0600E-09,-2.1708542481065E+00
-565.4400E-09,-2.1708542481065E+00
-564.8200E-09,-2.1708542481065E+00
-564.2000E-09,-2.1708542481065E+00
-563.5800E-09,-2.1708542481065E+00
-562.9600E-09,-2.1708542481065E+00
-562.3400E-09,-2.1708542481065E+00
-561.7200E-09,-2.1933668106791E+00
-561.1000E-09,-2.2110552527010E+00
-560.4800E-09,-2.2110552527010E+00
-559.8600E-09,-2.1997989714149E+00
-559.2400E-09,-2.1708542481065E+00
-558.6200E-09,-2.1708542481065E+00
-558.0000E-09,-2.1708542481065E+00
-557.3800E-09,-2.1708542481065E+00
-556.7600E-09,-2.1708542481065E+00
-556.1400E-09,-2.1708542481065E+00
-555.5200E-09,-2.1708542481065E+00
-554.9000E-09,-2.1708542481065E+00
-554.2800E-09,-2.1708542481065E+00
-553.6600E-09,-2.1708542481065E+00
-553.0400E-09,-2.1708542481065E+00
-552.4200E-09,-2.1708542481065E+00
-551.8000E-09,-2.1708542481065E+00
-551.1800E-09,-2.1708542481065E+00
-550.5600E-09,-2.1708542481065E+00
-549.9400E-09,-2.1306532435119E+00
-549.3200E-09,-2.1451256051656E+00
-548.7000E-09,-2.1708542481065E+00
-548.0800E-09,-2.1708542481065E+00
-547.4600E-09,-2.1708542481065E+00
-546.8400E-09,-2.1708542481065E+00
-546.2200E-09,-2.1708542481065E+00
-545.6000E-09,-2.1708542481065E+00
-544.9800E-09,-2.2110552527010E+00
-544.3600E-09,-2.2110552527010E+00
-543.7400E-09,-2.2110552527010E+00
-543.1200E-09,-2.2110552527010E+00
-542.5000E-09,-2.2110552527010E+00
-541.8800E-09,-2.2110552527010E+00
-541.2600E-09,-2.2110552527010E+00
-540.6400E-09,-2.2110552527010E+00
-540.0200E-09,-2.1724622882907E+00
-539.4000E-09,-2.1708542481065E+00
-538.7800E-09,-2.1708542481065E+00
-538.1600E-09,-2.1708542481065E+00
-537.5400E-09,-2.1708542481065E+00
-536.9200E-09,-2.1708542481065E+00
-536.3000E-09,-2.1708542481065E+00
-535.6800E-09,-2.1708542481065E+00
-535.0600E-09,-2.1708542481065E+00
-534.4400E-09,-2.1708542481065E+00
-533.8200E-09,-2.1708542481065E+00
-533.2000E-09,-2.1708542481065E+00
-532.5800E-09,-2.1708542481065E+00
-531.9600E-09,-2.1708542481065E+00
-531.3400E-09,-2.1708542481065E+00
-530.7200E-09,-2.1708542481065E+00
-530.1000E-09,-2.1708542481065E+00
-529.4800E-09,-2.1708542481065E+00
-528.8600E-09,-2.1708542481065E+00
-528.2400E-09,-2.1708542481065E+00
-527.6200E-09,-2.1708542481065E+00
-527.0000E-09,-2.1708542481065E+00
-526.3800E-09,-2.1805024892087E+00
-525.7600E-09,-2.2110552527010E+00
-525.1400E-09,-2.2110552527010E+00
